year,subject,school_name,batch,kind,min_score,min_rank,group_id,group_name,xuanke_req
2024,物理,华中师范大学,本科批,少数民族预科班,602,16685,14,第14组,不限
2024,物理,华中师范大学,本科批,普通类,601,17139,15,第15组,不限
2024,物理,华中师范大学,本科批,国家专项计划,602,16685,16,第16组,不限
2024,物理,华中师范大学,本科批,普通类,611,12932,17,第17组,不限
2024,物理,华中师范大学,本科批,普通类,610,13315,18,第18组,化
2024,物理,华中师范大学,本科批,国家专项计划,608,14116,19,第19组,化
2024,物理,华中师范大学,本科批,普通类,623,8760,20,第20组,化
2024,物理,华中师范大学,本科批,普通类,615,11395,21,第21组,地
2024,物理,华中师范大学,本科批,普通类,620,9701,22,第22组,地
2024,物理,湖北体育职业学院,高职高专批,普通类,346,198854,02,第02组,不限
2024,物理,武汉城市学院,高职高专批,普通类,324,210418,06,第06组,不限
2024,物理,武汉铁路桥梁职业学院,高职高专批,普通类,417,154783,03,第03组,不限
2024,物理,武汉铁路桥梁职业学院,高职高专批,普通类,362,189812,04,第04组,不限
2024,物理,荆门通用航空职业技术学院,高职高专批,普通类,342,201065,02,第02组,不限
2024,物理,武汉科技职业学院,高职高专批,普通类,338,203280,02,第02组,不限
2024,物理,湖北水利水电职业技术学院,高职高专批,普通类,413,157478,06,第06组,不限
2024,物理,湖北水利水电职业技术学院,高职高专批,普通类,426,148429,07,第07组,不限
2024,物理,湖北水利水电职业技术学院,高职高专批,专本联合培养,433,143247,08,第08组,不限
2024,物理,湖北水利水电职业技术学院,高职高专批,专本联合培养,439,138736,09,第09组,不限
2024,物理,湖北水利水电职业技术学院,高职高专批,专本联合培养,427,147694,10,第10组,不限
2024,物理,湖北水利水电职业技术学院,高职高专批,专本联合培养,428,146946,11,第11组,不限
2024,物理,湖北经济学院法商学院,本科批,普通类,467,116709,437,,（02）
2024,物理,三峡旅游职业技术学院,高职高专批,普通类,351,196014,02,第02组,不限
2024,物理,长江大学文理学院,高职高专批,普通类,345,199456,10,第10组,不限
2024,物理,长江职业学院,高职高专批,乡村振兴,368,186377,08,第08组,不限
2024,物理,长江职业学院,高职高专批,普通类,405,162951,09,第09组,不限
2024,物理,长江职业学院,高职高专批,普通类,320,212372,10,第10组,不限
2024,物理,长江职业学院,高职高专批,专本联合培养,439,138736,11,第11组,不限
2024,物理,长江职业学院,高职高专批,专本联合培养,429,146179,12,第12组,不限
2024,物理,长江职业学院,高职高专批,专本联合培养,428,146946,13,第13组,不限
2024,物理,长江职业学院,高职高专批,专本联合培养,427,147694,14,第14组,不限
2024,物理,湖北国土资源职业学院,高职高专批,乡村振兴,349,197144,03,第03组,不限
2024,物理,湖北国土资源职业学院,高职高专批,普通类,386,175292,04,第04组,不限
2024,物理,襄阳职业技术学院,高职高专批,普通类,440,137983,11,第11组,不限
2024,物理,襄阳职业技术学院,高职高专批,普通类,428,146946,12,第12组,不限
2024,物理,襄阳职业技术学院,高职高专批,普通类,424,149878,13,第13组,不限
2024,物理,襄阳职业技术学院,高职高专批,普通类,422,151300,14,第14组,不限
2024,物理,襄阳职业技术学院,高职高专批,普通类,415,156178,15,第15组,不限
2024,物理,襄阳职业技术学院,高职高专批,普通类,424,149878,16,第16组,不限
2024,物理,襄阳职业技术学院,高职高专批,专本联合培养,430,145447,17,第17组,不限
2024,物理,襄阳职业技术学院,高职高专批,专本联合培养,447,132562,18,第18组,不限
2024,物理,襄阳职业技术学院,高职高专批,专本联合培养,437,140240,19,第19组,不限
2024,物理,襄阳职业技术学院,高职高专批,专本联合培养,438,139507,20,第20组,不限
2024,物理,武汉纺织大学,本科批,普通类,549,49538,04,第04组,不限
2024,物理,武汉纺织大学,本科批,普通类,557,43617,05,第05组,化
2024,物理,武汉纺织大学,本科批,普通类,534,61292,06,第06组,化
2024,物理,武汉纺织大学,本科批,国家专项计划,544,53258,07,第07组,化
2024,物理,武汉纺织大学,本科批,地方专项计划,538,58051,08,第08组,化
2024,物理,武汉外语外事职业学院,高职高专批,普通类,320,212372,02,第02组,不限
2024,物理,湖北三峡职业技术学院,高职高专批,乡村振兴,336,204286,08,第08组,不限
2024,物理,湖北三峡职业技术学院,高职高专批,面向当地村医计划,389,173420,09,第09组,不限
2024,物理,湖北三峡职业技术学院,高职高专批,普通类,398,167641,10,第10组,不限
2024,物理,湖北三峡职业技术学院,高职高专批,普通类,402,164944,11,第11组,不限
2024,物理,湖北三峡职业技术学院,高职高专批,普通类,377,180965,12,第12组,不限
2024,物理,湖北三峡职业技术学院,高职高专批,普通类,403,164307,13,第13组,不限
2024,物理,湖北三峡职业技术学院,高职高专批,普通类,397,168297,14,第14组,不限
2024,物理,湖北三峡职业技术学院,高职高专批,普通类,391,172109,15,第15组,不限
