year,subject,school_name,school_type,group_id,group_code,xuanke_req,xuanke_subjects,plan_count,min_score,min_rank,tuition_yuan,city,is_special,data_source
,,大庆师范学院,普通,01,1,不限,历史,30,502,49500,5500,其他,否,jseea 官方
,,哈尔滨学院,普通,02,2,地理,历史|地理,30,512,47000,5500,其他,否,jseea 官方
,,河南工程学院,普通,01,1,不限,历史,30,515,46250,5500,其他,否,jseea 官方
,,周口师范学院,普通,01,1,不限,历史,30,513,46750,5500,其他,否,jseea 官方
,,湖南工学院,普通,01,1,不限,历史,30,510,47500,5500,其他,否,jseea 官方
,,河南大学,普通,02,2,思想政治,历史,30,581,7933,5500,其他,否,jseea 官方
,,安阳师范学院,普通,02,2,思想政治,历史,30,520,45000,5500,其他,否,jseea 官方
,,安阳师范学院,普通,01,1,不限,历史,30,517,45750,5500,其他,否,jseea 官方
,,河南师范大学,普通,02,2,思想政治,历史,30,552,21275,5500,其他,否,jseea 官方
,,河南师范大学,普通,01,1,不限,历史,30,542,22712,5500,其他,否,jseea 官方
,,河南理工大学,普通,01,1,不限,历史,30,543,22568,5500,其他,否,jseea 官方
,,河南大学,普通,03,3,地理,历史|地理,30,575,13393,5500,其他,否,jseea 官方
,,河南大学,普通,01,1,不限,历史,30,570,13928,5500,其他,否,jseea 官方
,,周口师范学院,普通,02,2,思想政治,历史,30,518,45500,5500,其他,否,jseea 官方
,,平顶山学院,普通,02,2,思想政治,历史,30,517,45750,5500,其他,否,jseea 官方
,,平顶山学院,普通,01,1,不限,历史,30,512,47000,5500,其他,否,jseea 官方
,,洛阳师范学院,普通,02,2,思想政治,历史,30,539,27600,5500,其他,否,jseea 官方
,,洛阳师范学院,普通,01,1,不限,历史,30,518,45500,5500,其他,否,jseea 官方
,,河南科技大学,普通,01,1,不限,历史,30,543,22568,5500,其他,否,jseea 官方
,,洛阳理工学院,普通,01,1,不限,历史,30,517,45750,5500,其他,否,jseea 官方
,,哈尔滨学院,普通,01,1,不限,历史,30,514,46500,5500,其他,否,jseea 官方
,,哈尔滨金融学院,普通,01,1,不限,历史,30,515,46250,5500,其他,否,jseea 官方
,,牡丹江师范学院,普通,01,1,不限,历史,30,510,47500,5500,其他,否,jseea 官方
,,吉林警察学院,普通,01,1,不限,历史,30,531,28971,5500,其他,否,jseea 官方
,,通化师范学院,普通,01,1,不限,历史,30,509,47750,5500,其他,否,jseea 官方
,,北华大学,普通,02,2,思想政治,历史,30,536,28114,5500,其他,否,jseea 官方
,,北华大学,普通,01,1,不限,历史,30,526,29828,5500,其他,否,jseea 官方
