school_code,school_name,group_code,group_id,plan_count,admitted,min_score,min_rank,year,subject,xuanke_req,is_special
13657,广州应用科技学院        &lt;,210,10,247,247,433,90679,2024,历史,不限,否
13657,广州应用科技学院,211,11,390,248,428,96262,2024,历史,不限,否
13657,广州应用科技学院,212,12,40,40,428,95450,2024,历史,不限,否
13657,广州应用科技学院,213,13,200,200,432,91628,2024,历史,不限,否
13657,广州应用科技学院（联合培养）,226,26,40,14,428,96203,2024,历史,不限,否
13657,广州应用科技学院（联合培养）,227,27,35,23,429,95225,2024,历史,不限,否
13657,广州应用科技学院(联合培养),W228&gt;,28,25,3,430,94389,2024,历史,不限,否
13657,州应用科技学院（联合培养）,229,29,65,42,428,96192,2024,历史,不限,否
13658,天津外国语大学滨海外事学院       X,1201,01,3,3,486,48594,2024,历史,不限,否
13660,天津商业大学宝德学院            偈人,201,01,1,1,474,56801,2024,历史,不限,否
13660,天津商业大学宝德学院           &gt;,202,02,1,1,490,45407,2024,历史,不限,否
13660,天津商业大学宝德学院,203,03,1,1,456,71251,2024,历史,不限,否
13660,天津商业大学宝德学院VMA,204,04,4,4,483,50302,2024,历史,不限,否
13661,天津医科大学临床医学院,201,01,1,1,489,46200,2024,历史,不限,否
13661,天津医科大学临床医学院,202,02,4,2,431,92740,2024,历史,不限,否
13662,长春人文学院,201,01,4,4,475,56458,2024,历史,不限,否
13665,电子科技大学成都学院,202,02,15,15,483,50369,2024,历史,不限,否
13666,武汉华夏理工学院,201,01,6,6,477,55049,2024,历史,不限,否
13667,广州商学院,201,01,1628,1628,1460,68111,2024,历史,不限,否
13667,广州商学院(中外合作办学/联合培养),202,02,46,46,435,89473,2024,历史,不限,否
13667,广州商学院,203,03,181,181,446,79135,2024,历史,不限,否
13668,成都理工大学工程技术学院,201,01,10,10,485,48914,2024,历史,不限,否
13669,四川传媒学院,201,01,42,42,465,63547,2024,历史,不限,否
13670,成都银杏酒店管理学院,201,01,9,9,476,55834,2024,历史,不限,否
13673,成都外国语学院,201,01,53,53,479,52960,2024,历史,不限,否
13682,西安工商学院,201,01,2,2,484,49965,2024,历史,不限,否
13684,珠海科技学院,207,07,1712,1712,487,47648,2024,历史,不限,否
13686,武汉传媒学院,201,01,14,14,485,48964,2024,历史,不限,否
13686,武汉传媒学院                               &gt;,213,13,14,14,459,68681,2024,历史,不限,否
13687,南京传媒学院,201,01,87,87,469,60551,2024,历史,不限,否
13687,南京传媒学院（中外合作办学） 1&gt;&gt;,202,02,22,22,444,81065,2024,历史,不限,否
13714,广州工商学院                        K,201,01,1435,1126,428,96208,2024,历史,不限,否
13714,广州工商学院             XY,203,03,38,8,430,94185,2024,历史,不限,否
13714,广州工商学院,205,05,27,12,428,96161,2024,历史,不限,否
13714,广州工商学院,206,06,25,4,430,93512,2024,历史,不限,否
13717,广州科技职业技术大学,201,01,510,510,439,85702,2024,历史,不限,否
13717,州科技职业技术大学(校企联合培养),209,09,10,10,432,91782,2024,历史,不限,否
13719,东科技学院,201,01,2010,1465,428,96257,2024,历史,不限,否
13719,广东科技学院(联合培养),208,08,25,0,428,96216,2024,历史,不限,否
13719,广东科技学院（国际班）,216,16,30,0,428,96253,2024,历史,不限,否
13720,广东理工学院,205,05,600,273,428,96251,2024,历史,不限,否
13721,东工商职业技术大学,209,09,720,341,428,96265,2024,历史,不限,否
13721,广东工商职业技术大学,210,10,435,375,428,96259,2024,历史,不限,否
13744,黑河学院,201,01,2,2,492,44005,2024,历史,不限,否
13744,黑河学院,202,02,10,10,492,44432,2024,历史,不限,否
13762,福州外语外贸学院,201,01,2,2,490,45483,2024,历史,不限,否
13763,福建江夏学院,201,01,4,4,510,33024,2024,历史,不限,否
13766,泉州信息工程学院,201,01,8,8,473,58040,2024,历史,不限,否
13774,豫章师范学院,201,01,4,4,496,41226,2024,历史,不限,否
13774,豫章师范学院,202,02,2,2,496,41471,2024,历史,不限,否
13774,豫章师范学院,203,03,2,2,505,35538,2024,历史,不限,否
13776,江西软件职业技术大学,201,01,2,2,474,56730,2024,历史,不限,否
13776,江西软件职业技术大学,202,02,2,2,476,55789,2024,历史,不限,否
13806,长沙师范学院,201,01,3,3,504,36553,2024,历史,不限,否
13809,湖南应用技术学院,201,01,1,1,492,44000,2024,历史,不限,否
13809,湖南应用技术学院,202,02,1,1,493,43355,2024,历史,不限,否
13810,肇庆医学院（原肇庆医学高等专科学校）,202,02,100,100,447,78371,2024,历史,不限,否
13811,琼台师范学院,W201,01,3,3,501,38657,2024,历史,不限,否
13811,琼台师范学院,202,02,5,5,503,36815,2024,历史,不限,否
13816,四川工业科技学院                     X,?201,01,5,5,488,47108,2024,历史,不限,否
13830,广西外国语学院                   張偈,201,01,24,24,478,53911,2024,历史,不限,否
13843,南京师范大学泰州学院           &gt;&gt;,201,01,12,12,489,46355,2024,历史,不限,否
13843,南京师范大学泰州学院,202,02,28,28,485,49094,2024,历史,不限,否
13844,东莞城市学院            NA,208,08,1603,1603,442,82646,2024,历史,不限,否
13844,东莞城市学院,209,09,111,111,439,85383,2024,历史,不限,否
13844,东莞城市学院（联合培养）,211,11,20,4,429,94888,2024,历史,不限,否
13892,三亚学院,201,01,5,5,459,68437,2024,历史,不限,否
13892,三亚学院N,203,03,39,39,461,67296,2024,历史,不限,否
13892,三亚学院（中外合作办学）,204,04,1,1,478,54254,2024,历史,不限,否
13892,三亚学院1×,205,05,2,0,1478,54402,2024,历史,不限,否
13892,三亚学院,213,13,1,0,477,54757,2024,历史,不限,否
13893,上海师范大学天华学院,201,01,2,2,461,66950,2024,历史,不限,否
13894,西安明德理工学院,201,01,4,4,466,62998,2024,历史,不限,否
13897,天津理工大学中环信息学院,201,01,30,4,482,50785,2024,历史,不限,否
13898,北京科技大学天津学院,201,01,2,2,486,48056,2024,历史,不限,否
13898,北京科技大学天津学院,202,02,6,6,483,50405,2024,历史,不限,否
13899,北京中医药大学东方学院,201,01,4,4,482,50938,2024,历史,不限,否
13899,北京中医药大学东方学院,202,02,1,1,492,44073,2024,历史,不限,否
13901,北京邮电大学世纪学院,201,01,1,1,476,55486,2024,历史,不限,否
13902,广州新华学院                               &gt;,201,01,1020,1020,478,54286,2024,历史,不限,否
13902,广州新华学院,202,02,45,45,477,55042,2024,历史,不限,否
13903,成都锦城学院                       &gt;&gt;,208,08,6,6,492,44024,2024,历史,不限,否
13903,成都锦城学院                        K,211,11,8,8,488,46722,2024,历史,不限,否
13906,南京师范大学中北学院,201,01,8,8,490,45230,2024,历史,不限,否
13920,广西城市职业大学,201,01,75,75,463,65783,2024,历史,不限,否
13924,湖南交通工程学院,201,01,2,2,468,61343,2024,历史,不限,否
13924,湖南交通工程学院,202,02,4,2,431,93196,2024,历史,不限,否
13980,南京医科大学康达学院,201,01,4,4,483,50467,2024,历史,不限,否
13980,南京医科大学康达学院,202,02,8,8,479,53505,2024,历史,不限,否
13982,无锡学院,201,01,8,0,516,29390,2024,历史,不限,否
13983,苏州城市学院,203,03,26,26,508,34198,2024,历史,不限,否
13984,苏州大学应用技术学院,201,01,7,0,483,50773,2024,历史,不限,否
13986,江苏大学京江学院,201,01,14,14,483,50283,2024,历史,不限,否
13987,扬州大学广陵学院,201,01,3,3,479,53512,2024,历史,不限,否
13987,扬州大学广陵学院,202,02,26,26,485,48844,2024,历史,不限,否
13988,江苏师范大学科文学院,201,01,4,4,484,49858,2024,历史,不限,否
13988,江苏师范大学科文学院,202,02,9,9,483,50258,2024,历史,不限,否
13988,江苏师范大学科文学院,207,07,2,2,466,63058,2024,历史,不限,否
13990,南京财经大学红山学院,201,01,17,17,483,50096,2024,历史,不限,否
13991,江苏科技大学苏州理工学院,201,01,2,2,487,47345,2024,历史,不限,否
13992,常州大学怀德学院,201,01,30,30,472,58720,2024,历史,不限,否
13994,南京审计大学金审学院,201,01,60,60,484,49317,2024,历史,不限,否
13995,青岛工学院,201,01,2,2,478,54403,2024,历史,不限,否
13995,青岛工学院,202,02,5,5,480,52285,2024,历史,不限,否
13998,齐鲁理工学院,201,01,3,3,478,53787,2024,历史,不限,否
14001,聊城大学东昌学院,201,01,10,10,487,47417,2024,历史,不限,否
14037,西南财经大学天府学院,201,01,15,15,485,48686,2024,历史,不限,否
14038,天津仁爱学院,201,01,2,2,479,53529,2024,历史,不限,否
14038,天津仁爱学院,/202,02,2,2,479,53071,2024,历史,不限,否
14038,天津仁爱学院,203,03,1,1,483,50474,2024,历史,不限,否
14039,四川大学锦江学院                     X,201,01,6,6,484,49334,2024,历史,不限,否
14042,西安科技大学高新学院             十人,201,01,2,2,477,54832,2024,历史,不限,否
14042,西安科技大学高新学院（国际班）,205,05,2,1,443,82164,2024,历史,不限,否
14043,四川文化艺术学院                        L,201,01,15,15,454,72444,2024,历史,不限,否
14046,福建农林大学金山学院(中外合作办学),201,01,2,2,477,55060,2024,历史,不限,否
14087,天津财经大学珠江学院,201,01,12,12,483,50677,2024,历史,不限,否
14098,合肥师范学院,201,01,4,4,494,42514,2024,历史,不限,否
14098,合肥师范学院,202,02,6,6,491,44962,2024,历史,不限,否
14139,民政职业大学,201,01,5,5,506,35491,2024,历史,不限,否
14172,海南科技职业大学,201,01,5,0,464,64562,2024,历史,不限,否
14202,沧州交通学院,201,01,7,7,470,59777,2024,历史,不限,否
14202,沧州交通学院,202,02,30,8,476,55402,2024,历史,不限,否
14207,上海财经大学浙江学院,201,01,8,8,488,47058,2024,历史,不限,否
14223,贵州师范学院,201,01,2,2,500,38912,2024,历史,不限,否
14225,河北东方学院,201,01,6,6,479,53626,2024,历史,不限,否
14225,河北东方学院,202,02,30,2,488,47111,2024,历史,不限,否
14226,运城职业技术大学,201 ?,01,1,1,486,48326,2024,历史,不限,否
14226,运城职业技术大学,202,02,1,1,492,44281,2024,历史,不限,否
14278,广东第二师范学院                         A,211,11,438,438,511,32302,2024,历史,不限,否
14278,东第二师范学院                     □,212,12,87,87,526,24752,2024,历史,不限,否
14278,东第二师范学院                 &gt;&gt;,213,13,125,125,508,33932,2024,历史,不限,否
14278,东第二师范学院                   V,214,14,68,68,537,19757,2024,历史,不限,否
14278,广东第二师范学院                       Y,216,16,50,50,496,41234,2024,历史,不限,否
14278,广东第二师范学院（学分互认）,228,28,15,15,497,40936,2024,历史,不限,否
14278,广东第二师范学院（学分互认）,229,29,15,15,489,46306,2024,历史,不限,否
14278,广东第二师范学院(学分互认）,230,30,15,15,493,43572,2024,历史,不限,否
14389,成都师范学院,201,01,3,3,515,29969,2024,历史,不限,否
14410,四川电影电视学院,201,01,23,23,481,52077,2024,历史,不限,否
14434,山西传媒学院,201,01,15,0,491,44616,2024,历史,不限,否
14437,南昌师范学院,201,01,2,2,500,38933,2024,历史,不限,否
14437,南昌师范学院,202,02,2,0,507,34326,2024,历史,不限,否
14596,中国社会科学院大学,201,01,14,0,597,3318,2024,历史,不限,否
14596,中国社会科学院大学,202,02,2,2,599,3169,2024,历史,不限,否
14623,滇西应用技术大学,201,01,4,4,493,43402,2024,历史,不限,否
14654,郑州西亚斯学院（中外合作办学）,201,01,4,4,459,69000,2024,历史,不限,否
14654,郑州西亚斯学院(中外合作办学),202,02,12,12,449,77301,2024,历史,不限,否
14655,深圳技术大学,204,04,248,248,543,17317,2024,历史,不限,否
16203,河北科技工程职业技术大学,201,01,9,9,491,44561,2024,历史,不限,否
16205,广西农业职业技术大学,201,01,5,5,493,43477,2024,历史,不限,否
16206,贵阳康养职业大学,201,01,2,2,492,44017,2024,历史,不限,否
16301,宁波诺丁汉大学,201,01,16,16,561,10902,2024,历史,不限,否
16301,宁波诺丁汉大学,202,02,4,4,573,7901,2024,历史,不限,否
16302,西交利物浦大学,201,01,4,4,590,4392,2024,历史,不限,否
16401,北京师范大学-香港浸会大学联合国际学,201,01,13,13,569,8769,2024,历史,不限,否
16405,温州肯恩大学,201,01,11,11,532,21642,2024,历史,不限,否
16409,深圳北理莫斯科大学,204,04,3,3,555,12747,2024,历史,不限,否
18213,哈尔滨工业大学 (深圳),201,01,41,41,610,1916,2024,历史,不限,否
19001,北京大学医学部,201,01,3,3,652,111,2024,历史,不限,否
19002,中国人民大学(苏州校区）（中外合作办学,201,01,7,7,619,1176,2024,历史,不限,否
19004,北京交通大学(威海校区)（中外合作办学),201,01,3,3,573,7785,2024,历史,不限,否
19027,北京师范大学 (珠海校区),201,01,60,60,620,1109,2024,历史,不限,否
19145,东北大学秦皇岛分校,201,01,10,10,587,4918,2024,历史,不限,否
19213,哈尔滨工业大学(威海),201,01,5,5,602,2793,2024,历史,不限,否
19359,合肥工业大学(宣城校区),201,01,2,2,570,8521,2024,历史,不限,否
19359,合肥工业大学（宣城校区）,202,02,4,4,567,9380,2024,历史,不限,否
19422,山东大学威海分校       A,201,01,19,19,598,3275,2024,历史,不限,否
19635,西南大学（荣昌校区）,201,01,3,3,576,7134,2024,历史,不限,否
51285,江西飞行学院     楊,201,01,4,4,492,43869,2024,历史,不限,否
51721,河北环境工程学院v&gt;,201,01,6,6,492,44418,2024,历史,不限,否
80001,汕头大学医学院,221,21,5,5,463,65272,2024,历史,不限,否
80002,华南师范大学(汕尾校区),201,01,130,130,565,9821,2024,历史,不限,否
80003,广东工业大学(揭阳校区),251,51,123,123,522,26551,2024,历史,不限,否
80004,广东技术师范大学(河源校区),203,03,25,25,520,27590,2024,历史,不限,否
81012,香港珠海学院,201,01,6,0,488,46916,2024,历史,不限,否
